unique_entity_id,blank_deprecated,entity_eft_indicator,cage_code,dodaac,sam_extract_code,purpose_of_registration,initial_registration_date,registration_expiration_date,last_update_date,activation_date,legal_business_name,dba_name,entity_division_name,entity_division_number,physical_address_line_1,physical_address_line_2,physical_address_city,physical_address_province_or_state,physical_address_zip_postal_code,physical_address_zip_code_4,physical_address_country_code,physical_address_congressional_district,dnb_open_data_flag,entity_start_date,fiscal_year_end_close_date,entity_url,entity_structure,state_of_incorporation,country_of_incorporation,business_type_counter,bus_type_string,primary_naics,naics_code_counter,naics_code_string,psc_code_counter,psc_code_string,credit_card_usage,correspondence_flag,mailing_address_line_1,mailing_address_line_2,mailing_address_city,mailing_address_zip_postal_code,mailing_address_zip_code_4,mailing_address_country,mailing_address_state_or_province,govt_bus_poc_first_name,govt_bus_poc_middle_initial,govt_bus_poc_last_name,govt_bus_poc_title,govt_bus_poc_st_add_1,govt_bus_poc_st_add_2,govt_bus_poc_city,govt_bus_poc_zip_postal_code,govt_bus_poc_zip_code_4,govt_bus_poc_country_code,govt_bus_poc_state_or_province,alt_govt_bus_poc_first_name,alt_govt_bus_poc_middle_initial,alt_govt_bus_poc_last_name,alt_govt_bus_poc_title,alt_govt_bus_poc_st_add_1,alt_govt_bus_poc_st_add_2,alt_govt_bus_poc_city,alt_govt_bus_poc_zip_postal_code,alt_govt_bus_poc_zip_code_4,alt_govt_bus_poc_country_code,alt_govt_bus_poc_state_or_province,past_perf_poc_first_name,past_perf_poc_middle_initial,past_perf_poc_last_name,past_perf_poc_title,past_perf_poc_st_add_1,past_perf_poc_st_add_2,past_perf_poc_city,past_perf_poc_zip_postal_code,past_perf_poc_zip_code_4,past_perf_poc_country_code,past_perf_poc_state_or_province,alt_past_perf_poc_first_name,alt_past_perf_poc_middle_initial,alt_past_perf_poc_last_name,alt_past_perf_poc_title,alt_past_perf_poc_st_add_1,alt_past_perf_poc_st_add_2,alt_past_perf_poc_city,alt_past_perf_poc_zip_postal_code,alt_past_perf_poc_zip_code_4,alt_past_perf_poc_country_code,alt_past_perf_poc_state_or_province,elec_bus_poc_first_name,elec_bus_poc_middle_initial,elec_bus_poc_last_name,elec_bus_poc_title,elec_bus_poc_st_add_1,elec_bus_poc_st_add_2,elec_bus_poc_city,elec_bus_poc_zip_postal_code,elec_bus_poc_zip_code_4,elec_bus_poc_country_code,elec_bus_poc_state_or_province,alt_elec_poc_bus_poc_first_name,alt_elec_poc_bus_poc_middle_initial,alt_elec_poc_bus_poc_last_name,alt_elec_poc_bus_poc_title,alt_elec_poc_bus_st_add_1,alt_elec_poc_bus_st_add_2,alt_elec_poc_bus_city,alt_elec_poc_bus_zip_postal_code,alt_elec_poc_bus_zip_code_4,alt_elec_poc_bus_country_code,alt_elec_poc_bus_state_or_province,naics_exception_counter,naics_exception_string,debt_subject_to_offset_flag,exclusion_status_flag,sba_business_types_counter,sba_business_types_string,no_public_display_flag,disaster_response_counter,disaster_response_string,entity_evs_source
,C15YADB9EN83,,,92Z10,,A,Z2,2021-07-03,2025-11-25,2024-11-27,2024-11-27,MARC SECURITY SERVICES LLC,,,,5118 N 56TH ST STE 107,,TAMPA,FL,33610,5440,USA,14,,2017-04-11,1231,WWW.MARCSS.COM,2L,FL,USA,0003,2X~OY~XS,561612,0001,561612Y,0001,S206,Y,,5118 N 56TH ST STE 107,,TAMPA,33610,5441,USA,FL,JEAN,,JOSEPH,PRESIDENT,5118 N 56TH ST STE107,,TAMPA,33610,,USA,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JEAN,,JOSEPH,PRESIDENT,5118 N 56TH ST STE107,,TAMPA,33610,,USA,FL,,,,,,,,,,,,0000,,N,,0000,,,0002,STAFL~STANC,E&Y
,C15YGBJLHX38,,,1KNS7,,A,Z2,2001-02-19,2025-04-16,2024-04-29,2024-04-29,"ASE SAILING, INC",,,,21 OLD BROOK TRL,,HONEOYE FALLS,NY,14472,9355,USA,25,,1995-09-30,1231,,2L,NY,USA,0003,27~2X~XS,541330,0002,333310Y~541330E,0000,,N,,21 OLD BROOK TRAIL,,HONEOYE FALLS,14472,,USA,NY,CHRISTOPHER,T,COTTON,PRESIDENT,21 OLD BROOK TRAIL,,HONEOYE FALLS,14472,,USA,NY,CHRISTOPHER,,COTTON,PRESIDENT,21 OLD BROOK TRAIL,,HONEOYE FALLS,14472,,USA,NY,CHRISTOPHER,,COTTON,PRESIDENT,21 OLD BROOK TRAIL,,HONEOYE FALLS,14472,,USA,NY,CHRISTOPHER,,COTTON,PRESIDENT,21 OLD BROOK TRAIL,,HONEOYE FALLS,14472,,USA,NY,CHRISTOPHER,T,COTTON,PRESIDENT,21 OLD BROOK TRAIL,,HONEOYE FALLS,14472,,USA,NY,CHRISTOPHER,,COTTON,PRESIDENT,21 OLD BROOK TRAIL,,HONEOYE FALLS,14472,,USA,NY,0001,541330YYYY,N,,0000,,,0000,,E&Y
,C15YJK6HGS96,,,5TGG2,,A,Z2,2009-11-27,2025-10-30,2024-11-01,2024-11-01,SOUTH BINGHAM SOIL CONSERVATION DISTRICT,,,,58 W WASHINGTON AVE,,ABERDEEN,ID,83210,4801,USA,02,,1954-02-02,0630,,2A,,,0003,12~C7~MG,813312,0002,813312N~924120N,0000,,N,,PO BOX 854,,ABERDEEN,83210,0854,USA,ID,CHRIS,,WRIDE,BOARD CHAIRMAN,PO BOX 854,,ABERDEEN,83210,0854,USA,ID,ALESIA,,VOLLMER,,PO BOX 854,,ABERDEEN,83210,0854,USA,ID,,,,,,,,,,,,,,,,,,,,,,,ALESIA,,VOLLMER,ADMINISTRATIVE ASSISTANT,PO BOX 854,,ABERDEEN,83210,0854,USA,ID,ALESIA,,VOLLMER,,PO BOX 854,,ABERDEEN,83210,0854,USA,ID,0000,,N,,0000,,,0000,,E&Y
,C15YNJLNYPT4,,,8HJD6,,A,Z2,2020-02-23,2025-12-10,2024-12-12,2024-12-12,SPARKLE & SHINE CLEANING SERVICES LLC,,,,1408 WEBSTER AVE,APT 15D,BRONX,NY,10456,1841,USA,15,,2017-02-21,1231,,2J,NY,USA,0004,23~2X~LJ~PI,561720,0001,561720Y,0000,,Y,,1408 WEBSTER AVE APT 15D,,BRONX,10456,1841,USA,NY,DISMERY,,GONZALEZ,,1408 WEBSTER AVENUE,15D,BRONX,10456,,USA,NY,JEN,,MARTINEZ,OFFICE MANAGER,1458 WEBSTER AVENUE,15K,BRONX,10456,,USA,NY,JEN,,MARTINEZ,OFFICE MANAGER,1458 WEBSTER AVENUE,15K,BRONX,10456,,USA,NY,JEN,,MARTINEZ,OFFICE MANAGER,1458 WEBSTER AVENUE,15K,BRONX,10456,,USA,NY,DISMERY,,GONZALEZ,,1408 WEBSTER AVENUE,APT 15D,BRONX,10456,,USA,NY,JEN,,MARTINEZ,OFFICE MANAGER,1458 WEBSTER AVENUE,15K,BRONX,10456,,USA,NY,0000,,N,,0000,,,0004,CTYNY005~CTYNY061~CTYNY081~STANY,E&Y
,C15YWKUBMSR3,,,867Z2,,A,Z2,2018-09-13,2026-01-14,2025-01-16,2025-01-16,ALL AMERICAN RVS LLC,,,,2875 TOWERVIEW RD STE A1,,HERNDON,VA,20171,5414,USA,11,,2012-08-01,1231,https://www.acervrentals.com/,2L,VA,USA,0004,23~2X~LJ~QZ,532120,0008,441210Y~532120Y~811111Y~811114Y~811121Y~811122Y~811191Y~811198Y,0016,J023~J025~J028~J029~J059~K023~K025~K028~K029~K059~N023~N025~N028~N029~N059~W023,Y,,2875 TOWERVIEW RD STE A1,,HERNDON,20171,5414,USA,VA,ALI,,KHAN,OWNER,"2875 TOWERVIEW ROAD, SUITE A1",,HERNDON,20171,,USA,VA,JOANNE,,RASHID,CEO,"2875 TOWERVIEW ROAD, SUITE A1",,HERNDON,20171,,USA,VA,ALI,,KHAN,CEO,"2875 TOWERVIEW ROAD, SUITE A1",,HERNDON,20171,,USA,VA,JOANNE,,RASHID,CEO,"2875 TOWERVIEW ROAD, SUITE A1",,HERNDON,20171,,USA,VA,ALI,,KHAN,OWNER,"2875 TOWERVIEW ROAD, SUITE A1",,HERNDON,20171,,USA,VA,JOANNE,,RASHID,CEO,"2875 TOWERVIEW ROAD, SUITE A1",,HERNDON,20171,,USA,VA,0000,,N,,0000,,,0001,ANY,E&Y
,C15ZAGUWMNK7,,,1WA73,,A,Z2,2001-11-27,2025-11-14,2024-11-20,2024-11-20,MARSTEL-DAY LLC,,PRINCIPAL OFFICE,,10708 BALLANTRAYE DR,STE 208,FREDERICKSBURG,VA,22407,4701,USA,07,,2002-11-15,1231,http://www.marstel-day.com,ZZ,VA,USA,0002,2X~LJ,541620,0020,115310E~541320Y~541330E~541350Y~541370Y~541611Y~541618Y~541620Y~541690Y~541715E~541720Y~541820Y~541990Y~561730Y~562910E~611430Y~712120Y~712190Y~813312Y~924120 ,0058,7641~7642~7643~7644~AA12~AB11~AB21~AH11~AH12~AH21~AH22~AH31~AH32~AH41~AH42~AH51~AH52~B502~B503~B509~B510~B521~B525~B533~B534~B541~B599~C211~C212~C219~F001~F002~F003~F004~F005~F006~F007~F009~F018~F019~F020~F099~F101~F103~F105~F107~F110~F111~F113~F115~F999~H399~R408~R410~R411~R425~R499~R799,Y,,10708 BALLANTRAYE DR STE 208,,FREDERICKSBURG,22407,4701,USA,VA,SEAN,,DONAHOE,PRESIDENT AND CEO,10708 BALLANTRAYE DR,SUITE 208,FREDERICKSBURG,22407,,USA,VA,NICHOLE,,FERGUSON,CONTRACTS MANAGER,10708 BALLANTRAYE DR,SUITE 208,FREDERICSKBURG,22407,,USA,VA,JASON,,WINNER,PROGRAM MANAGER,10708 BALLANTRAYE DR,SUITE 208,FREDERICKSBURG,22407,,USA,VA,DAN,,CHOIKE,PROGRAM MANAGER,10708 BALLANTRAYE DR,SUITE 208,FREDERICSKBURG,22407,,USA,VA,SEAN,,DONAHOE,PRESIDENT AND CEO,10708 BALLANTRAYE DR,STE 208,FREDERICKSBURG,22407,,USA,VA,NICHOLE,,FERGUSON,CONTRACTS MANAGER,10708 BALLANTRAYE DR,SUITE 208,FREDERICSKBURG,22407,,USA,VA,0004,115310YYY ~541330YYYY~541715YYYY~562910YY  ,N,,0000,,,0003,STADC~STAMD~STAVA,E&Y
,C15ZHK5CRXV4,,,7Z3R8,,A,Z2,2017-10-15,2025-05-25,2024-05-28,2024-05-28,CAL ASSISTIVE TECHNOLOGY SERVICES,,,,13103 BARBARA ANN ST APT 23,,NORTH HOLLYWOOD,CA,91605,4612,USA,29,,2017-10-10,1231,www.calassistivetech.com,8H,CA,USA,0003,23~2X~FR,811490,0001,811490N,0000,,Y,,13103 BARBARA ANN ST APT 23,,NORTH HOLLYWOOD,91605,4612,USA,CA,BRIAN,,ALLADO,,13103 BARBARA ANN ST #23,,NORTH HOLLYWOOD,91605,,USA,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRIAN,,ALLADO,,13103 BARBARA ANN ST #23,,NORTH HOLLYWOOD,91605,,USA,CA,,,,,,,,,,,,0000,,N,,0000,,,0006,CTYCA037~CTYCA059~CTYCA073~MSA0680~MSA7320~STACA,E&Y
,C15ZJQTFDVV6,,,8VFG7,,A,Z2,2021-01-27,2025-04-17,2024-04-19,2024-04-19,M & T CONSTRUCTION AND PAINTING LLC,,,,7879 AIRWAY PARK DR APT C1,,MOBILE,AL,36608,9695,USA,01,,2016-09-20,1231,https://www.mandtcontracting.com,2L,AL,USA,0006,23~2X~8W~A2~G9~XS,238990,0019,236118Y~236210Y~236220Y~238110Y~238120Y~238130Y~238170Y~238190Y~238210Y~238290Y~238310Y~238320Y~238350Y~238390Y~238910Y~238990E~524298Y~541620Y~561790Y,0011,1290~6840~8010~8020~C1AA~C1FZ~C1JZ~Y1AA~Y1EZ~Y1FZ~Y1JZ,N,,7879 AIRWAY PARK DR APT C1,,MOBILE,36608,9695,USA,AL,TATJANA,,GOTOVAC,MEMBER,7879 AIRWAY PARK DR,,MOBILE,36608,,USA,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TATJANA,,GOTOVAC,MEMBER,7879 AIRWAY PARK DR,,MOBILE,36608,,USA,AL,,,,,,,,,,,,0001,238990YY  ,N,,0001,A9        ,,0003,STAAL~STAGA~STAMS,E&Y
,C15ZLKXK54N4,,,0GGJ2,,A,Z2,2000-05-03,2025-11-19,2024-11-21,2024-11-21,LOUISIANA OFFICE PRODUCTS INC,,,,210 EDWARDS AVE,,NEW ORLEANS,LA,70123,4204,USA,01,,1975-04-01,0331,www.laop.com,2L,LA,USA,0001,2X,424120,0005,337214Y~424120Y~424130Y~449110Y~541410Y,0003,7510~N075~W075,Y,,210 EDWARDS AVE,,HARAHAN,70123,4204,USA,LA,LUKE,M,GIOVINGO,VICE PRESIDENT,210 EDWARDS AVE,,HARAHAN,70123,,USA,LA,LUKE,,GIOVINGO,,210 EDWARDS AVE,,HARAHAN,70123,,USA,LA,LUKE,,GIOVINGO,,210 EDWARDS AVE,,HARAHAN,70123,,USA,LA,LUKE,,GIOVINGO,,210 EDWARDS AVE,,HARAHAN,70123,,USA,LA,LUKE,M,GIOVINGO,VICE PRESIDENT,210 EDWARDS AVE,,HARAHAN,70123,,USA,LA,LUKE,,GIOVINGO,,210 EDWARDS AVE,,HARAHAN,70123,,USA,LA,0000,,N,,0000,,,0000,,E&Y
,C15ZQ33QZFP5,,,7AYV8,,A,Z2,2015-01-21,2025-06-27,2024-07-01,2024-07-01,"LISI GLOBAL, INC.",IMAGING SERVICES NORTHWEST,,,205 WELLSIAN WAY,,RICHLAND,WA,99352,4114,USA,04,,2012-01-01,1231,www.lisiglobal.com,2L,WA,USA,0001,2X,115112,0001,115112Y,0001,AA12,N,,205 WELLSIAN WAY,,RICHLAND,99352,4114,USA,WA,GORDON,,MCCOMB,COO,1761 GEORGE WASHINGTON WAY,#345,RICHLAND,99354,,USA,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GORDON,,MCCOMB,COO,1761 GEORGE WASHINGTON WAY,,RICHLAND,99354,,USA,WA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C15ZTUFNECS7,,,5QNS7,,A,Z1,2009-10-06,2025-10-08,2024-10-10,2024-10-10,DUPUYER SCHOOL DISTRICT 2,,,,319 COLUMBUS LOOP,,DUPUYER,MT,59432,9000,USA,01,,1894-08-27,0630,,2A,,,0002,12~H6,,0000,,0000,,N,,P.O. BOX 149,,DUPUYER,59432,0149,USA,MT,ANGELA,K,MUNROE,CLERK,319 COLUMBUS LOOP,P.O. BOX 149,DUPUYER,59432,0149,USA,MT,ANGELA,K,MUNROE,CLERK,319 COLUMBUS LOOP,P.O. BOX 149,DUPUYER,59432,0149,USA,MT,ANGELA,K,MUNROE,CLERK,319 COLUMBUS LOOP,P.O. BOX 149,DUPUYER,59432,0149,USA,MT,ANGELA,K,MUNROE,CLERK,319 COLUMBUS LOOP,P.O. BOX 149,DUPUYER,59432,0149,USA,MT,ANGELA,K,MUNROE,CLERK,319 COLUMBUS LOOP,P.O. BOX 149,DUPUYER,59432,0149,USA,MT,ANGELA,K,MUNROE,CLERK,319 COLUMBUS LOOP,P.O. BOX 149,DUPUYER,59432,0149,USA,MT,0000,,N,,0000,,NPDY,0000,,E&Y
,C15ZXNRNJG15,,,61RK5,,A,Z2,2012-08-08,2025-12-02,2024-12-04,2024-12-04,THE FREDERICK GROUP INC,THE FREDERICK GROUP INC,,,4931 S COBBLESTONE DR,,ZIONSVILLE,IN,46077,8979,USA,04,,2011-01-31,1231,,2L,IN,USA,0004,2X~8W~A2~XS,541614,0001,541614Y,0000,,N,,4931 S COBBLESTONE DR,,ZIONSVILLE,46077,8979,USA,IN,JILL,M,WINKELMAN,PRESIDENT,4931 S COBBLESTONE DR,,ZIONSVILLE,46077,,USA,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JILL,M,WINKELMAN,PRESIDENT,4931 S COBBLESTONE DR,,ZIONSVILLE,46077,,USA,IN,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C161E1ZW1BB4,,,6NVE2,,A,Z2,2012-02-17,2025-11-04,2024-11-05,2024-11-05,NEW BUCK CORP,,,,200 ETHAN ALLEN DR,,SPRUCE PINE,NC,28777,9246,USA,05,,1979-01-22,1231,www.buckstove.com,2L,NC,USA,0003,2X~A5~XS,333414,0001,333414Y,0000,,Y,,P.O. BOX 69,,SPRUCE PINE,28777,0069,USA,NC,RONALD,L,CARROLL,PRESIDENT,200 ETHAN ALLEN DRIVE,,SPRUCE PINE,28777,9246,USA,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMANDA,,CAMP,INVENTORY CONTROL,200 ETHAN ALLEN DRIVE,,SPRUCE PINE,28777,9246,USA,NC,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C161KFDNA471,,,1WRV6,,A,Z2,2021-05-05,2025-05-08,2024-05-11,2024-05-10,BUILDING PERPETUAL BUSINESS INC.,BUILDING PERPETUAL BUSINESS INC,BUILDING PERPETUAL BUSINESS INC,,21175 VALLE SAN JUAN DR,,SALINAS,CA,93907,9202,USA,18,,2001-01-01,0831,,2L,CA,USA,0005,23~27~2X~OY~XS,541613,0001,541613Y,0009,2520~2530~3020~3030~3040~4710~4720~4810~4820,N,,21175 VALLE SAN JUAN DR,,SALINAS,93907,9202,USA,CA,EDWARD,,BUTLER,,21175 VALLE SAN JUAN DR.,,PRUNEDALE,93907,,USA,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDWARD,,BUTLER,,21175 VALLE SAN JUAN DR.,,PRUNEDALE,93907,,USA,CA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C161MHTHSDL9,,,1U2Z1,,A,Z2,2001-09-19,2025-05-31,2024-06-04,2024-06-04,"MIDSUN SPECIALTY PRODUCTS, INC.",,,,378 FOUR ROD RD,,BERLIN,CT,06037,2257,USA,01,,2000-06-14,1231,http://www.midsunsp.com,2L,CT,USA,0003,2X~MF~XS,325212,0001,325212Y,0000,,Y,,378 FOUR ROD ROAD,,BERLIN,06037,2257,USA,CT,TOM,,BOYLE,,378 FOUR ROD ROAD,,BERLIN,06037,2257,USA,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCOTT,,LUSIGNAN,,378 FOUR ROD ROAD,,BERLIN,06037,2257,USA,CT,,,,,,,,,,,,0000,,N,,0000,,,0001,ANY,E&Y
,C161N1G2GMR4,,,528E9,,A,Z1,2019-06-21,2025-03-21,2024-03-25,2024-03-22,GLACIER NORDIC CLUB,,GLACIER NORDIC CLUB,,116 SHADY RIVER CT,,WHITEFISH,MT,59937,8271,USA,01,,1986-08-01,0630,glaciernordicclub.org,8H,MT,USA,0001,A8,,0000,,0000,,Y,,PO BOX 403,,WHITEFISH,59937,,USA,MT,JENNIE,,BENDER,,PO BOX 403,,WHITEFISH,59937,,USA,MT,,,,,,,,,,,,CINDY,,WEAVER,,PO BOX 403,,WHITEFISH,59937,,USA,MT,,,,,,,,,,,,JENNIE,,BENDER,EXECUTIVE DIRECTOR,PO BOX 403,,WHITEFISH,59937,,USA,MT,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C161QJD9K3K7,,,7E1K4,,A,Z2,2015-05-07,2025-06-07,2024-06-12,2024-06-12,"DERIAN/OCC, A JOINT VENTURE",,,,808 134TH ST SW STE 110,,EVERETT,WA,98204,2300,USA,02,,2015-05-01,1231,,2K,WA,USA,0005,23~27~2X~NB~OW,236210,0027,221111Y~221112Y~221115Y~221210Y~221310Y~221320Y~221330Y~236115Y~236116Y~236210Y~236220Y~237110Y~237120Y~237130Y~237310Y~237990E~238110N~238120N~238130N~238190N~238220N~238350N~238910N~238990E~541310N~541330E~541420N,0000,,N,,808 134TH ST SW,STE 110,EVERETT,98204,2300,USA,WA,MARK,,JENSEN,MANAGING JV PARTNER,808 134TH ST SW STE 110,,EVERETT,98204,,USA,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARK,,JENSEN,MANAGING JV PARTNER,808 134TH ST SW STE 110,,EVERETT,98204,,USA,WA,,,,,,,,,,,,0003,237990YY  ~238990NN  ~541330YYYY,N,,0000,,,0001,ANY,E&Y
,C161T8R7DMT3,,,6W9J3,,A,Z2,2013-05-09,2025-03-07,2024-03-11,2024-03-11,"BACK TO YES MEDIATION, LLC",BACK TO YES MEDIATION LLC,"BACK TO YES MEDIATION, LLC",,12426 OLYMPIA DR,,HOUSTON,TX,77077,5826,USA,07,,2012-08-23,1231,www.backtoyes.com,2J,TX,USA,0007,23~27~2X~8W~A2~LJ~PI,541199,0003,541110Y~541199Y~923110 ,0005,AF13~R418~R420~U001~U009,Y,,5033 TANGLE LN,,HOUSTON,77056,,USA,TX,MELISSA,C,BACK,PRESIDENT,5033 TANGLE LN.,,HOUSTON,77056,,USA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MELISSA,C,BACK,PRESIDENT,5033 TANGLE LN.,,HOUSTON,77056,,USA,TX,,,,,,,,,,,,0000,,N,,0000,,,0001,ANY,E&Y
,C161UHB8XXC5,,,7RNA1,,A,Z2,2019-08-20,2025-09-06,2024-09-11,2024-09-11,"TRUWEATHER SOLUTIONS, INC",,"TRUWEATHER SOLUTIONS, INC.",,2 TOWER PL,,ALBANY,NY,12203,3735,USA,20,,2016-04-27,1231,https://truweathersolutions.com/contact/,2L,DE,USA,0002,2X~A5,541715,0002,541715E~541990Y,0000,,Y,,120 STRYKER LANE,SUITE 104,HILLSBOROUGH,08844,,USA,NJ,DONALD,,BERCHOFF,CEO,1303 SAWBRIDGE WAY,,RESTON,20194,,USA,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOWARD,,LOONAN,CFO,120 STRYKER LANE,SUITE 104,HILLSBOROUGH,08844,,USA,NJ,,,,,,,,,,,,0001,541715YYYY,N,,0000,,,0001,ANY,E&Y
,C161VBAGGF16,,,892J6,,A,Z2,2019-01-25,2025-05-27,2024-05-29,2024-05-29,AAA DATA MANAGEMENT SERVICES LLC,,,,72 SHASTA CT,,SAN RAMON,CA,94582,4854,USA,10,,2019-01-22,1231,,2K,CA,USA,0005,27~2X~HQ~LJ~QZ,541512,0009,513210Y~518210Y~519290Y~541511Y~541512Y~541513Y~541519E~541990Y~561499Y,0019,7A20~7A21~7B20~7B21~7B22~7C20~7C21~7D20~7E20~7E21~7F20~7H20~7J20~7K20~H270~R497~R617~R702~R799,Y,,3494 CAMINO TASSAJARA #2025,,DANVILLE,94506,,USA,CA,HARINDER,,SINGH,,72 SHASTA CT,,SAN RAMON,94582,,USA,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARINDER,,SINGH,,72 SHASTA CT,,SAN RAMON,94582,,USA,CA,,,,,,,,,,,,0001,541519YY  ,N,,0000,,NPDY,0001,ANY,E&Y
,C162EMGJ9EN5,,,4CYD6,,A,Z2,2006-04-05,2025-10-01,2024-10-03,2024-10-03,"RYAN GOOTEE GENERAL CONTRACTORS, L.L.C",,,,1100 RIDGEWOOD DR,,METAIRIE,LA,70001,6100,USA,01,,2004-11-30,1231,,ZZ,LA,USA,0002,2X~LJ,236220,0001,236220N,0000,,N,,PO BOX 56253,,METAIRIE,70055,6253,USA,LA,RYAN,,GOOTEE,,P.O. BOX 56253,,METAIRIE,70055,6253,USA,LA,DAVID,,BARBIER,,P.O. BOX 56253,,METAIRIE,70055,6253,USA,LA,,,,,,,,,,,,,,,,,,,,,,,RYAN,,GOOTEE,,P.O. BOX 56253,,METAIRIE,70055,6253,USA,LA,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C162F2XQL9H7,,,8TT29,,A,Z1,2020-12-09,2025-05-14,2024-05-16,2024-05-16,CENTER FOR MULTICULTURAL MEDIATION,,,,2021 E HENNEPIN AVE,SUITE 193,MINNEAPOLIS,MN,55413,1773,USA,05,,2015-12-15,1231,,8H,MN,USA,0001,A8,,0000,,0000,,N,,2021 E HENNEPIN AVE SUITE 193,,MINNEAPOLIS,55413,,USA,MN,ABDI,,ALI,EXECUTIVE DIRECTOR,2021 E HENNEPIN AVE SUITE 193,,MINNEAPOLIS,55413,,USA,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABDI,,ALI,EXECUTIVE DIRECTOR,2021 E HENNEPIN AVE SUITE 193,,MINNEAPOLIS,55413,,USA,MN,,,,,,,,,,,,0000,,N,,0000,,,0000,,E&Y
,C162L7EZN476,,,,,A,Z1,2021-12-06,2025-09-17,2024-09-19,2024-09-18,4345 WEST 46TH AVE LLC,,,,3480 AMES ST,,WHEAT RIDGE,CO,80212,7012,USA,07,,2021-11-08,1231,,2K,CO,USA,0005,23~2X~LJ~NB~OW,,0000,,0000,,N,,3480 AMES ST,,WHEAT RIDGE,80212,7012,USA,CO,ANDREW,,BARRILLEAUX,MEMBER,6015 WEST 32ND AVE,,WHEAT RIDGE,80033,,USA,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANDREW,,BARRILLEAUX,MEMBER,6015 WEST 32ND AVE,,WHEAT RIDGE,80033,,USA,CO,,,,,,,,,,,,0000,,N,,0000,,NPDY,0000,,E&Y
,C162R19FM1V3,,,33EL7,,A,Z2,2007-03-20,2025-11-19,2024-11-21,2024-11-21,WEECYCLE ENVIRONMENTAL CONSULTING INC,,,,1208 COMMERCE CT,STE 5,LAFAYETTE,CO,80026,9555,USA,02,,2003-05-13,1231,http://www.weecycle-env.com,2L,CO,USA,0007,2X~8C~8D~8E~8W~A2~HQ,541620,0001,541620Y,0002,B510~F999,Y,,"1208 COMMERCE COURT, 5B",,LAFAYETTE,80026,,USA,CO,JUDITH,E,SAWITSKY,MS.,"1208 COMMERCE COURT, 5B",,LAFAYETTE,80026,,USA,CO,JUDITH,E,SAWITSKY,PRESIDENT,"1208 COMMERCE COURT, 5B",,LAFAYETTE,80026,,USA,CO,JUDITH,E,SAWITSKY,,"1208 COMMERCE COURT, 5B",,LAFAYETTE,80026,,USA,CO,,,,,,,,,,,,JUDITH,E,SAWITSKY,MS.,"1208 COMMERCE COURT, 5B",,LAFAYETTE,80026,,USA,CO,JUDITH,E,SAWITSKY,,"1208 COMMERCE COURT, 5B",,LAFAYETTE,80026,,USA,CO,0000,,N,,0000,,,0003,STACO~STAUT~STAWY,E&Y
,C162WFPUN6C5,,,3C6H9,,A,Z2,2003-01-14,2026-01-10,2025-01-14,2025-01-14,"MSPT, LLC",MSPT LLC,,,1820 HACKETT AVE,,MOUNTAIN VIEW,CA,94043,4431,USA,16,,2001-08-09,1231,,2K,CA,USA,0002,2X~LJ,334519,0001,334519Y,0000,,N,,1820 HACKETT AVE,,MOUNTAIN VIEW,94043,4431,USA,CA,MICHEL,,SAYAG,,1820 HACKETT AVENUE,,MOUNTAIN VIEW,94043,,USA,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICHEL,,SAYAG,,1820 HACKETT AVENUE,,MOUNTAIN VIEW,94043,,USA,CA,,,,,,,,,,,,0000,,N,,0000,,NPDY,0000,,E&Y
